Date,Close,High,Low,Open,Volume,Daily Return,MA7,Volatility,Sentiment,52W High,52W Low
2026-01-21,920.3499755859376,932.1500244140624,915.5,925.0,32766854,-0.005027053420607985,928.3999982561385,5.441962331796463,-5.944667673857262,,
2026-01-22,918.7000122070312,928.2999877929688,913.2000122070312,928.0,44444755,-0.010021538570009429,925.7357177734375,4.8646449997165995,-5.866798856717542,,
2026-01-23,916.0999755859376,926.0999755859376,909.25,920.0,30985247,-0.004239156971806941,924.3999982561384,6.086398761044238,-6.510314458224933,,
2026-01-27,926.4000244140624,931.2000122070312,905.0,906.0,44753093,0.022516583238479455,924.5357142857143,6.1241889629181125,-3.8725306390701673,,
2026-01-28,932.7000122070312,941.4500122070312,928.4000244140624,932.5,35347138,0.0002144903024463807,924.7642909458706,6.432141243067257,-6.410692212822618,,
2026-01-29,935.5,939.2999877929688,924.3499755859376,930.0999755859376,37175628,0.005805853731649136,925.8500017438616,7.587334784339126,-7.006749411174213,,
2026-01-30,929.25,938.9000244140624,927.75,930.0,29691233,-0.0008064516129032258,925.5714285714286,7.391437048783539,-7.472082210073862,,
2026-02-02,928.0999755859376,929.7999877929688,909.2999877929688,915.0,28032106,0.014316913208674988,926.6785714285714,7.051591681537921,-5.619900360670423,,
2026-02-03,948.7000122070312,994.0,945.0,983.75,50336968,-0.03562895836642312,930.9642857142857,9.92525977489555,-13.488155611537861,,
2026-02-04,953.0999755859376,957.2000122070312,947.9500122070312,952.5,24366770,0.0006298956282809593,936.25,10.524054284714921,-10.461064721886826,,
2026-02-05,949.7000122070312,956.0499877929688,946.7000122070312,956.0,28103169,-0.006589945390134676,939.5785696847098,10.574020741339691,-11.23301528035316,,
2026-02-06,941.0999755859376,948.0999755859376,937.5999755859376,945.0,18120272,-0.004127009961970779,940.778564453125,10.130644094879376,-10.543345091076453,,
2026-02-09,937.25,950.0,935.3499755859376,945.0,23947829,-0.0082010582010582,941.028564453125,9.999414341823128,-10.819520161928947,,
2026-02-10,932.4000244140624,940.9000244140624,929.9500122070312,930.0,31525385,0.002580671412970308,941.4785679408482,9.43600660354874,-9.17793946225171,,
2026-02-11,927.0999755859376,936.0,925.2999877929688,931.25,24869804,-0.004456402055369005,941.335710797991,9.676807766512823,-10.122447972049724,,
2026-02-12,920.5999755859376,928.5999755859376,918.5,927.0,33872203,-0.006904017706647666,937.3214198521206,11.724473749773596,-12.414875520438363,,
2026-02-13,903.9000244140624,928.2000122070312,901.0,913.0,50188359,-0.009967114551957956,930.2928553989956,14.983332586213653,-15.980044041409448,,
2026-02-16,925.7999877929688,929.5,902.0999755859376,903.9000244140624,18806989,0.024228302674405434,926.8785661969866,12.3081819738164,-9.885351706375856,,
2026-02-17,925.7000122070312,928.0999755859376,918.5999755859376,923.0,22599629,0.0029252569957001627,924.6785714285714,10.60038306410979,-10.307857364539775,,
2026-02-18,924.7000122070312,925.5,919.5499877929688,923.2000122070312,12738702,0.0016247833407346394,922.8857160295759,9.07072265261241,-8.908244318538946,,
2026-02-19,915.5999755859376,929.2000122070312,912.4500122070312,929.0,21209234,-0.014424138228269523,920.4857090541294,8.325740928443091,-9.768154751270043,,
2026-02-20,911.8499755859376,917.8499755859376,908.4000244140624,911.0,22654907,0.0009330138155187856,918.3071376255581,8.301726010690516,-8.208424629138637,,
2026-02-23,923.5999755859376,925.6500244140624,915.25,916.5,23270122,0.00774683642764606,918.7357090541294,8.514529170933015,-7.739845528168409,,
2026-02-24,910.5,927.9500122070312,909.1500244140624,927.9500122070312,31313985,-0.01880490541244591,919.6785627092634,6.788345353075942,-8.668835894320534,,
2026-02-25,907.5999755859376,916.0,903.0999755859376,910.5499877929688,27884303,-0.0032398135704570226,917.0785609654018,7.501001645997479,-7.824983003043181,,
2026-02-26,898.5999755859375,912.0,895.0,912.0,41165937,-0.014693009225945724,913.2071271623884,9.12690941151587,-10.596210334110442,,
2026-02-27,887.75,898.9500122070312,885.0,898.5999755859375,34620755,-0.012074311017939555,907.9285539899554,11.695714499989872,-12.903145601783828,,
2026-03-02,879.4000244140625,887.75,871.5499877929688,876.2000122070312,38378924,0.0036521480968378954,902.7571323939732,15.2127112813989,-14.84749647171511,,
2026-03-04,868.6500244140625,879.2999877929688,848.0,848.0,39862322,0.024351443884507665,896.585710797991,19.159720827034384,-16.724576438583618,,
2026-03-05,877.75,881.4000244140625,863.5,873.8499755859375,31324582,0.004463036588686107,890.0357142857143,15.954444167043155,-15.508140508174545,,
2026-03-06,857.0499877929688,871.7000122070312,855.0999755859375,868.0499877929688,34439647,-0.012672081279521331,882.3999982561384,17.264644892302517,-18.53185302025465,,
2026-03-09,840.7000122070312,842.4500122070312,821.5,825.0,35592613,0.019030317826704547,872.8428606305804,19.377330403765633,-17.47429862109518,,
2026-03-10,849.4500122070312,856.7999877929688,840.5999755859375,850.0499877929688,52866024,-0.0007058121222908895,865.8214372907366,17.27994641187079,-17.35052762409988,,
2026-03-11,833.9500122070312,848.8499755859375,827.5999755859375,845.0,42261076,-0.01307690863073225,858.135724748884,17.85596969000833,-19.163660553081556,,
2026-03-12,832.75,836.4000244140625,820.0999755859375,820.0999755859375,46107561,0.01542497840586378,851.471435546875,17.293492264541218,-15.75099442395484,,
2026-03-13,817.0,823.7999877929688,812.0,820.0,41700464,-0.003658536585365854,844.0928606305804,19.606383428403213,-19.9722370869398,,
2026-03-16,840.5999755859375,844.5,815.6500244140625,817.0,52182605,0.028886139028075276,838.7857142857143,12.8367845530671,-9.948170650259572,,
2026-03-17,845.3499755859375,848.9000244140625,835.0999755859375,847.7000122070312,38826979,-0.0027722503093698288,837.1142839704241,10.635226925559627,-10.912451956496609,,
2026-03-18,843.0499877929688,846.7999877929688,831.5999755859375,845.3499755859375,23507063,-0.0027207521847676867,837.4499947684152,10.803043793701878,-11.075119012178646,,
2026-03-19,798.2000122070312,815.6500244140625,770.0,770.0,171637393,0.03662339247666396,830.1285661969866,16.93896902366458,-13.276629775998185,,
2026-03-20,780.4500122070312,793.75,778.2000122070312,785.0,103129469,-0.005796162793590764,822.4857090541294,25.053391151999087,-25.633007431358163,,
2026-03-23,744.1500244140625,768.7000122070312,741.0499877929688,763.1500244140625,72341738,-0.024896808480859282,809.8285696847098,38.025728197232,-40.515409045317924,,
2026-03-24,764.9000244140625,772.75,747.7000122070312,755.0,61269986,0.013112615117963576,802.3857160295759,41.34228727591554,-40.03102576411918,,
2026-03-25,782.2999877929688,794.7999877929688,768.2000122070312,768.2000122070312,59230640,0.01835456308498148,794.057146344866,38.10656032240026,-36.27110401390212,,
2026-03-27,756.2000122070312,774.9000244140625,754.5499877929688,773.2000122070312,65485199,-0.02198654905795332,781.3214372907366,32.60746314221302,-34.80611804800835,,
2026-03-30,731.5499877929688,751.0,726.6500244140625,745.2000122070312,103500135,-0.01831726273545773,765.3928658621652,23.34604691427528,-25.177773187821053,,
2026-04-01,742.25,755.9000244140625,739.0999755859375,743.0,78833924,-0.001009421265141319,757.4000069754464,19.50346241004829,-19.60440453656242,,
