Date,Close,High,Low,Open,Volume,Daily Return,MA7,Volatility,Sentiment,52W High,52W Low
2025-10-01,235.0028076171875,237.43988813817003,231.8540888742516,233.95973001432264,9479378,0.004458363850911435,,,,,
2025-10-03,234.91506958007807,235.3244973368652,232.0685612175871,234.91506958007807,10968346,0.0,,,,,
2025-10-06,236.0361328125,236.8452453490659,233.29685662380936,233.9597354008941,6064946,0.008875020345051969,,,,,
2025-10-07,237.40089416503903,238.8338987475049,236.04587794672727,236.786745094051,6587728,0.002593680109687229,,,,,
2025-10-08,238.1222686767578,240.14992146342615,236.46505689070705,237.1279356552237,7360563,0.004193234419161164,,,,,
2025-10-09,240.1986541748047,240.5885959894731,237.04020728716665,237.8493198184994,4629760,0.009877406242313608,,,,,
2025-10-10,242.44078063964844,244.9266058832664,240.05244457215665,241.75840103104505,7070200,0.002822568339686185,237.73094395228796,2.792205950154756,-2.5099491161861374,,
2025-10-13,238.96063232421875,241.46594345215223,238.35622621913276,239.8672191697084,6717589,-0.003779536231035483,238.29634748186385,2.536734185879101,-2.9146878089826496,,
2025-10-14,242.16781616210935,243.8542717228368,238.94112392245552,239.6137605282582,7888607,0.010659052419278439,239.33245413643974,2.4031483680881447,-1.3372431261603008,,
2025-10-15,243.91278076171875,245.7844568732997,242.2847978348252,243.7080594468892,13278925,0.0008400268554687252,240.4576895577567,2.4461298318004188,-2.3621271462535463,,
2025-10-16,247.4221649169922,247.67563081561445,242.5382608193318,244.0979834561764,10661302,0.013618225819602453,241.88929966517858,3.181055207078682,-1.8192326251184365,,
2025-10-17,234.8370819091797,243.70806129004103,233.09213873523723,243.70806129004103,43802251,-0.03640002441406254,241.41998726981026,3.9731630414166217,-7.613165482822875,,
2025-10-20,235.1685333251953,235.8509129135795,233.2481126355401,234.83707906104348,9871824,0.0014114221888514972,240.70139857700892,4.631244995477394,-4.490102776592245,,
2025-10-21,235.28550720214844,236.0653759596895,234.31067497391197,234.9345670049929,2082336,0.0014937784661891206,239.67921665736608,4.961233373791736,-4.811855527172824,,
2025-10-23,238.15151977539065,241.5634326235344,237.2449180551517,238.638935896554,18964626,-0.0020424836346681573,239.56362915039062,4.990106721509415,-5.19435508497623,,
2025-10-24,236.8647308349609,239.6917532238864,236.06537614206437,238.83389610245257,6803979,-0.008244915397799936,238.80604553222656,4.931053337570173,-5.755544877350166,,
2025-10-27,237.77133178710935,239.5455187033569,236.942718445198,237.1669256922204,9550336,0.0025484417488858308,237.9286956787109,4.387395024000049,-4.132550849111466,,
2025-10-28,236.27984619140625,238.5414492830063,235.32449987384408,237.52763028499797,8780789,-0.005253216613555916,236.3369358607701,1.3135360550334667,-1.8388577163890583,,
2025-10-29,236.18235778808597,237.46914350586005,235.55846573925115,237.46914350586005,8776917,-0.005418749142632614,236.52911812918526,1.1451387209735944,-1.6870136352368559,,
2025-10-30,235.83140563964844,238.60968337840853,234.44714569122436,236.77699407004695,8344622,-0.003993582375316318,236.62381417410714,1.0360901235235749,-1.4354483610552067,,
2025-10-31,234.6128692626953,237.06945062894135,234.4471495698,236.01663004340736,5659566,-0.0059477197876008706,236.52772303989954,1.1992425253332022,-1.794014504093289,,
2025-11-03,234.44715881347656,235.2172697549134,233.47232655229783,234.61287851290572,4902693,-0.0007063538049555322,235.99852861676897,1.1804519125584525,-1.2510872930540058,,
2025-11-04,231.9320831298828,234.7785914657564,231.5421561865202,234.4471520764222,6848284,-0.010727658341183728,235.29386465890067,1.8560986803671298,-2.9288645144855026,,
2025-11-06,234.00848388671875,234.56413053267983,232.37075797674785,233.9597392994128,7141517,0.00020834604899078654,234.75631495884485,1.5363515475249445,-1.515516942625866,,
2025-11-07,230.5380859375,233.2286176133613,230.0604127763982,232.69245689676944,5520619,-0.009258447772654691,233.9360634940011,2.0381722967065383,-2.9640170739720073,,
2025-11-10,233.8037567138672,235.47072635951724,231.05473758082863,231.46416532937656,8566758,0.010107790902152662,233.5962633405413,1.7836430829795251,-0.7728639927642589,,
2025-11-11,235.60720825195312,235.95814845600435,232.7996866195432,235.0320607959346,8831094,0.0024471021275599336,233.5642351422991,1.7382536056753883,-1.493543392919395,,
2025-11-12,239.04835510253903,240.1011756715635,236.0068833751967,236.64051836014,13152546,0.01017508226860198,234.1978759765625,2.717062962642489,-1.699554735782291,,
2025-11-13,239.1555938720703,239.80872968420655,237.8590652152293,239.80872968420655,6211124,-0.002723569792460546,234.8705095563616,3.307676932222128,-3.580033911468183,,
2025-11-14,238.21974182128903,239.71123390899896,236.0556131303455,237.78107030280245,6841554,0.0018448546721064039,235.76874651227678,3.2295396892210975,-3.045054222010457,,
2025-11-17,237.9078063964844,238.61942975254223,236.58203398156655,237.82981803387048,6559062,0.0003279166727647906,236.32579258510046,3.2115549196632034,-3.1787632523867244,,
2025-11-18,234.8370819091797,237.85906781908,234.25219148693932,236.81599017687407,4730012,-0.00835631186144299,236.93993486676897,2.158820127410188,-2.994451313554487,,
2025-11-19,239.87696838378903,240.63733631548203,234.4861325927857,235.12952541952876,13298452,0.02019075637476693,237.80753653390067,1.8922847723832277,0.1267908650934655,,
2025-11-20,240.0621795654297,241.56342952924817,239.5260337388253,241.2709768853444,6705862,-0.005010123204703346,238.44396100725447,1.7744091898459646,-2.275421510316299,,
2025-11-21,238.3367462158203,241.0272779167213,237.4788890612896,238.8339053168725,5516450,-0.0020816102319834834,238.34230259486608,1.7542818852492057,-1.962442908447554,,
2025-11-24,241.04676818847656,243.1036647760648,238.85339568452147,238.85339568452147,19711070,0.009182923682827204,238.61247035435267,2.025124963842365,-1.1068325955596445,,
2025-11-25,239.45779418945312,241.7583989030369,237.85906988847185,241.7583989030369,8188793,-0.009516131493352915,238.7893349783761,2.039123820580589,-2.99073696991588,,
2025-11-26,243.89328002929688,244.244220230002,239.43828956131185,239.8087305717115,8202096,0.01703253024961889,239.64440264020647,2.741755314633454,-1.038502289671565,,
2025-11-27,243.2791290283203,245.57973368695687,241.4561975174728,244.09798453187923,5268129,-0.0033546180445909383,240.85040937151228,2.042183100088833,-2.377644904547927,,
