Date,Close,High,Low,Open,Volume,Daily Return,MA7,Volatility,Sentiment,52W High,52W Low
2026-01-02,1640.4000244140625,1643.5,1627.5,1635.9000244140625,2524526,0.0027507793464406757,1638.7714320591517,17.636198399275784,-17.361120464631718,,
2026-01-05,1606.4000244140625,1637.0,1583.0999755859375,1637.0,5917885,-0.018692715690859805,1630.6285749162946,17.528123013551436,-19.397394582637418,,
2026-01-06,1612.199951171875,1619.9000244140625,1599.0,1600.0999755859375,4466729,0.00756201223083366,1624.357142857143,14.485144567229604,-13.728943344146238,,
2026-01-07,1639.0,1642.0,1615.0,1615.0,4508079,0.014860681114551083,1623.5428641183037,13.259327188346605,-11.773259076891497,,
2026-01-08,1613.300048828125,1644.300048828125,1608.5999755859375,1638.9000244140625,3942131,-0.015620217953862056,1622.3571602957588,13.821226062725161,-15.383247858111368,,
2026-01-09,1614.0999755859375,1631.300048828125,1607.0,1610.0,6816681,0.002546568686917702,1622.1714390345983,13.938529646328762,-13.683872777636992,,
2026-01-12,1595.9000244140625,1613.300048828125,1592.5999755859375,1610.0999755859375,6985362,-0.008819297799633493,1617.328578404018,16.500071198741463,-17.382000978704813,,
2026-01-13,1599.0,1618.0,1586.4000244140625,1618.0,8080618,-0.011742892459826947,1611.4142892020088,14.09673452342866,-15.271023769411356,,
2026-01-14,1599.800048828125,1617.0,1583.0999755859375,1588.0,7557157,0.007430761226778967,1610.471435546875,14.695988468160778,-13.952912345482881,,
2026-01-15,1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0,0.0,1608.7000209263392,15.19187185234386,-15.19187185234386,,
2026-01-16,1689.800048828125,1694.0,1653.4000244140625,1663.699951171875,19335957,0.015687983664281317,1615.9571707589287,33.35470993784258,-31.785911571414445,,
2026-01-19,1681.199951171875,1685.0,1666.5,1685.0,5104958,-0.0022552218564540058,1625.6571568080358,41.364542069692575,-41.59006425533798,,
2026-01-20,1658.9000244140625,1680.199951171875,1652.9000244140625,1673.0,6406503,-0.008427959106956068,1632.057163783482,42.72187423261288,-43.56467014330849,,
2026-01-21,1654.4000244140625,1657.0,1631.199951171875,1651.0,6224582,0.0020593727523092065,1640.414306640625,40.11218240617605,-39.90624513094513,,
2026-01-22,1663.5,1671.199951171875,1653.800048828125,1666.0,6228892,-0.0015006002400960385,1649.6285923549108,36.23397595053985,-36.384035974549455,,
2026-01-23,1670.800048828125,1675.699951171875,1662.199951171875,1667.199951171875,5869137,0.0021593676593617286,1659.771449497768,29.219314505874294,-29.00337773993812,,
2026-01-27,1682.699951171875,1689.4000244140625,1661.0999755859375,1685.800048828125,10673087,-0.0018389474234533428,1671.614292689732,13.354067968310023,-13.537962710655357,,
2026-01-28,1666.5,1688.800048828125,1650.0,1680.0,8588664,-0.008035714285714285,1668.2857142857142,10.707201718647282,-11.51077314721871,,
2026-01-29,1659.5,1666.5,1642.0999755859375,1658.0,4749582,0.0009047044632086852,1665.1857212611608,9.407502110507679,-9.31703166418681,,
2026-01-30,1641.0,1655.0,1618.0999755859375,1655.0,9207926,-0.008459214501510574,1662.6285749162946,13.106440667478376,-13.952362117629432,,
2026-02-02,1629.4000244140625,1662.0,1618.0,1662.0,6784887,-0.01961490709141847,1659.0571463448662,18.155873855067494,-20.11736456420934,,
2026-02-03,1656.0,1728.0,1653.0,1727.199951171875,8805868,-0.04122276122319658,1657.9857177734375,18.07109115656844,-22.193367278888097,,
2026-02-04,1535.800048828125,1584.9000244140625,1510.0999755859375,1574.0,28828622,-0.024269346360784625,1638.7000034877233,48.51279075356884,-50.9397253896473,,
2026-02-05,1520.199951171875,1551.0,1515.699951171875,1534.0,10628127,-0.008996120487695568,1615.4857177734375,61.175826890307135,-62.07543893907669,,
2026-02-06,1507.0999755859375,1525.0,1480.0,1522.0999755859375,13900866,-0.009854806018392911,1592.7142857142858,68.27656511882294,-69.26204572066223,,
2026-02-09,1497.199951171875,1528.0,1493.0,1522.0999755859375,8294615,-0.01635899403025557,1569.528564453125,69.36587639006954,-71.0017757930951,,
2026-02-10,1497.800048828125,1515.9000244140625,1491.0,1500.0,8657000,-0.0014666341145833334,1549.0714285714287,65.79906513955224,-65.94572855101057,,
2026-02-11,1471.9000244140625,1505.9000244140625,1469.0,1501.199951171875,7934411,-0.019517671003746188,1526.5714285714287,60.46499558836354,-62.41676268873816,,
2026-02-12,1386.0,1435.699951171875,1380.5,1428.9000244140625,26048896,-0.0300231112611634,1488.0,49.21107575754888,-52.21338688366522,,
2026-02-13,1369.0999755859375,1377.300048828125,1281.5,1293.9000244140625,45785709,0.0581188266117616,1464.1857038225446,61.11860884650468,-55.306726185328515,,
2026-02-16,1365.5999755859375,1376.0,1338.300048828125,1373.699951171875,14621891,-0.005896466385565187,1442.0999930245537,65.29421316836492,-65.88385980692144,,
2026-02-17,1391.199951171875,1431.0,1367.0,1370.0,25347684,0.015474416913777373,1425.5428466796875,60.58994485017369,-59.04250315879595,,
2026-02-18,1373.699951171875,1401.0,1345.300048828125,1390.9000244140625,20241373,-0.012366146337105206,1407.8999895368304,53.853042060422155,-55.08965669413268,,
2026-02-19,1370.5,1402.0,1363.199951171875,1385.0,14574228,-0.010469314079422382,1389.7142682756696,37.42235558955395,-38.46928699749619,,
2026-02-20,1353.199951171875,1365.0,1338.199951171875,1359.199951171875,12633552,-0.004414361547634636,1372.757114955357,12.705495449104676,-13.14693160386814,,
2026-02-23,1327.5,1352.0,1318.0,1352.0,12887826,-0.018121301775147928,1364.3999720982142,19.80116697014491,-21.6132971476597,,
2026-02-24,1275.5,1303.5999755859375,1264.0999755859375,1301.0,27839061,-0.01960030745580323,1351.0285470145088,38.69122903443826,-40.651259780018584,,
2026-02-25,1290.0999755859375,1323.5999755859375,1286.199951171875,1286.199951171875,16669618,0.0030322069368056907,1340.2428327287946,44.097827010551455,-43.79460631687088,,
2026-02-26,1289.0999755859375,1314.0,1286.300048828125,1305.5,11493914,-0.012562255391851782,1325.6571219308037,41.22594911510921,-42.48217465429439,,
2026-02-27,1300.0999755859375,1335.0,1294.199951171875,1326.300048828125,23141724,-0.019754257918739443,1315.1428397042412,35.9830438199185,-37.958469611792445,,
2026-03-02,1288.9000244140625,1298.800048828125,1273.0,1291.0,9700361,-0.0016266270998741286,1303.4857003348213,27.208223406642887,-27.3708861166303,,
2026-03-04,1307.4000244140625,1317.0,1292.0,1292.0,15154950,0.011919523540296052,1296.9428536551338,16.762447234147007,-15.570494880117401,,
2026-03-05,1305.800048828125,1320.0,1290.0999755859375,1320.0,10362147,-0.01075753876657197,1293.8428606305804,11.279175797240537,-12.354929673897734,,
2026-03-06,1308.4000244140625,1327.199951171875,1303.0,1303.0,8724291,0.004144301161981965,1298.5428641183037,8.98275284275586,-8.568322726557662,,
2026-03-09,1315.0,1318.0,1282.5,1290.0,10068514,0.01937984496124031,1302.1000104631696,9.959258804677575,-8.021274308553544,,
2026-03-10,1295.5999755859375,1321.0,1284.0999755859375,1320.0,9600171,-0.01848486698035038,1303.0285818917412,8.778143766779932,-10.62663046481497,,
2026-03-11,1276.300048828125,1299.5,1271.300048828125,1288.0,7868891,-0.00908381302164208,1299.6285923549108,13.461383601659247,-14.369764903823455,,
2026-03-12,1265.800048828125,1278.5999755859375,1258.0,1272.5,7599940,-0.005265187561394892,1296.3285958426338,18.440405992643512,-18.966924748783,,
2026-03-13,1248.300048828125,1269.5999755859375,1242.5999755859375,1251.0,7366098,-0.002158234350019984,1287.8857421875,24.918145302369044,-25.133968737371042,,
2026-03-16,1249.800048828125,1254.300048828125,1224.199951171875,1240.199951171875,12314450,0.007740766033072965,1279.8857421875,27.10191090467604,-26.327834301368743,,
2026-03-17,1232.9000244140625,1245.0,1215.0999755859375,1245.0,11223276,-0.009718855892319278,1269.1000279017858,28.830982765443498,-29.802868354675425,,
2026-03-18,1267.0999755859375,1290.800048828125,1234.9000244140625,1238.0,12365381,0.023505634560531098,1262.2571672712054,20.642888132519843,-18.292324676466734,,
2026-03-19,1220.800048828125,1255.0,1215.0999755859375,1244.199951171875,9156461,-0.018807187961798526,1251.5714634486608,19.851250685700602,-21.731969481880455,,
2026-03-20,1255.9000244140625,1264.800048828125,1229.199951171875,1242.0,27299975,0.011191646066072867,1248.6571742466517,16.89287254539789,-15.773707938790603,,
2026-03-23,1256.800048828125,1261.0999755859375,1227.4000244140625,1238.199951171875,12420293,0.015021885309110397,1247.3714599609375,15.668820876571116,-14.166632345660076,,
2026-03-24,1278.300048828125,1297.0,1251.0,1269.0,13613495,0.0073286436785855,1251.6571742466517,19.579817795509832,-18.846953427651282,,
2026-03-25,1279.0999755859375,1290.5999755859375,1257.0999755859375,1270.0,10824030,0.007165335107037402,1255.8428780691963,22.08782924496742,-21.37129573426368,,
2026-03-27,1269.699951171875,1294.800048828125,1263.199951171875,1285.199951171875,13092541,-0.012060380165644063,1261.1000104631696,19.997562595671102,-21.20360061223551,,
2026-03-30,1250.5999755859375,1265.5,1243.0,1250.0,14108486,0.00047998046875,1258.7428676060267,20.144367916006267,-20.096369869131266,,
2026-04-01,1275.699951171875,1303.0,1269.5,1290.0,8136952,-0.011085309169089147,1266.5857107979912,11.916985170494513,-13.025516087403428,,
