Date,Close,High,Low,Open,Volume,Daily Return,MA7,Volatility,Sentiment,52W High,52W Low
2025-10-01,2851.53369140625,2861.9058470940704,2804.957413772581,2828.8326264436423,1952902,0.008024887987504252,,,,,
2025-10-03,2839.498046875,2861.1229086009284,2828.9304789544044,2861.1229086009284,2899519,-0.0075581729330540595,,,,,
2025-10-06,2924.137939453125,2929.22631078988,2833.3336834873367,2839.595963591641,2112774,0.029772536989576385,,,,,
2025-10-07,2909.75390625,2939.891634958981,2891.945324387176,2930.5959216848555,3062943,-0.007111869391694587,,,,,
2025-10-08,2962.103759765625,2977.5640480826064,2904.176830334925,2911.0263039913752,4121889,0.017546202074579773,,,,,
2025-10-09,2995.86181640625,3000.069397912704,2955.0585719818546,2968.757519004287,3211304,0.009129845475238938,,,,,
2025-10-10,2963.179931640625,3003.983173218589,2942.239970746985,2984.413250266025,8817365,-0.0071147380891393944,2920.867013113839,58.704473336953946,-59.41594714586788,,
2025-10-13,2942.53369140625,2970.225181329542,2933.7272257063764,2961.9079637241057,2866865,-0.006541145962380197,2933.867013113839,50.2603664064,-50.91448100263802,,
2025-10-14,2896.642333984375,2962.1036338769445,2891.9455044700007,2956.0370052457697,3611416,-0.02009266837864113,2942.0304827008927,34.56950941038119,-36.5787762482453,,
2025-10-15,2916.7763671875,2926.499513769408,2898.31197994854,2917.954894078994,4282226,-0.0004038879743773808,2940.978829520089,35.30861866185153,-35.34900745928927,,
2025-10-16,2917.66015625,2921.883430677564,2890.553079047838,2916.87439174088,3251495,0.0002693857888926453,2942.1082938058034,34.254017218650354,-34.22707863976109,,
2025-10-17,2909.311767578125,2935.4369375213087,2902.6331292681275,2916.972551528368,4374683,-0.002626279066708782,2934.566580636161,34.92295707366418,-35.18558498033506,,
2025-10-20,2961.365478515625,2969.0262624451843,2925.320781572273,2932.1958010354274,3133039,0.00994806604316707,2929.6385323660716,26.168533794714953,-25.173727190398246,,
2025-10-21,2953.017333984375,2977.669286180243,2942.508423286113,2976.981832168517,310644,-0.008049930948582786,2928.1867327008927,24.205859516961045,-25.010852611819324,,
2025-10-23,3018.330078125,3042.687339125331,2981.892616996725,3000.4550745732363,5564758,0.005957430825491072,2939.0147879464284,42.061070376067605,-41.4653272935185,,
2025-10-24,3008.508544921875,3034.8300966289034,3003.6961270890743,3025.0086400055093,2684318,-0.005454561307832902,2954.995675223214,44.46166503068611,-45.007121161469406,,
2025-10-27,3029.821044921875,3038.955047499024,3005.56209512184,3011.749660724532,1946312,0.006000294258519321,2971.1449148995534,48.60310825580141,-48.00307882994948,,
2025-10-28,3003.30322265625,3035.0265765381446,2985.919291823652,3021.0801556355614,3470737,-0.0058842970273893765,2983.379638671875,43.396026857745696,-43.98445656048463,,
2025-10-29,3003.0087890625,3021.080174034828,2991.714113509379,3003.3032409472494,2895420,-9.804267538981757e-05,2996.7649274553573,28.70651264146009,-28.716316908999072,,
2025-10-30,2981.106689453125,3009.097840009136,2978.6513253692647,2994.6603471523654,2241536,-0.004525941551978875,2999.5851004464284,25.432161431301477,-25.884755586499363,,
2025-10-31,3003.4013671875,3012.6334402910475,2971.088871543434,2980.8120174669925,1868085,0.007578253706754458,3006.7828194754466,15.078273079923035,-14.320447709247588,,
2025-11-03,2962.93701171875,3003.4013640895914,2956.2583734171585,2992.499451583931,2194877,-0.009878845541486663,2998.8695242745534,21.27165525372023,-22.259539807868897,,
2025-11-04,2936.81201171875,2975.214004338424,2922.8655907942766,2965.687239045192,2670720,-0.009736437121986817,2988.6271623883927,30.92674735005193,-31.900391062250613,,
2025-11-06,2957.142333984375,2970.008538313676,2936.61558517126,2936.7138956519902,2542721,0.006956223540410418,2978.2444893973216,26.703749369378137,-26.008127015337095,,
2025-11-07,2938.383544921875,2950.365674471718,2907.6423366423182,2947.419237380036,1830520,-0.0030656285144535127,2968.9702497209823,27.801125616327166,-28.10768846777252,,
2025-11-10,2971.18701171875,2993.4816703122747,2938.579823663838,2939.5619693268272,1556656,0.010758420037378915,2964.4242815290177,23.59041683552586,-22.514574831787968,,
